"Title","URL","Description","h1 headings","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"Loops - Createwithplay","https://docs.createwithplay.com/en/articles/loop","A helper that applies an action(s) multiple times.","Loops","Overview, Action Properties, Expression Editor Properties","Type, Parent, Start, End, Array, Index, Child, Count, Index, Index Inverted","","22","50","0.84256 s","355kb","56","499","","145","","","https://docs.createwithplay.com/en/articles/loop","7","15kb","1","114","0","0"
"Selection Menu - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-selection-menu","A prefab that creates a native selection menu.","Selection Menu","Overview, Controls","Title, Items, Selected Index, Keep Menu Open, Action","","31","46","0.61488 s","321kb","37","259","","60","","","https://docs.createwithplay.com/en/articles/prefab-selection-menu","7","15kb","3","95","0","0"
"Elastic Header - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-elastic-header","A prefab that stretches a header.","Elastic Header","Overview, Controls, Resources, Elastic Header","Header, Stretch","","31","33","0.97380 s","323kb","41","231","","112","","","https://docs.createwithplay.com/en/articles/prefab-elastic-header","7","15kb","3","99","0","0"
"Alert - Createwithplay","https://docs.createwithplay.com/en/articles/alert-trigger","A single trigger that creates a native alert.","Alert","Overview, Trigger Properties","Title, Message, Preferred Style, Build on Load","","22","45","0.79123 s","327kb","68","335","","447","","","https://docs.createwithplay.com/en/articles/alert-trigger","7","15kb","3","126","0","0"
"Button Menu - Createwithplay","https://docs.createwithplay.com/en/articles/button-menu-trigger","A trigger that opens a button’s native menu on tap.","Button Menu","Overview, Trigger Properties","Title, Subtitle, Element Size, Display, Destructive, Single Selection, Build on Load","","28","51","0.57062 s","341kb","77","546","","466","","","https://docs.createwithplay.com/en/articles/button-menu-trigger","7","15kb","3","135","0","0"
"Bar Item Menu - Createwithplay","https://docs.createwithplay.com/en/articles/bar-item-menu-trigger","A trigger that opens a nav bar item’s native menu on tap.","Bar Item Menu","Overview, Trigger Properties","Title, Subtitle, Element Size, Display, Destructive, Single Selection, Build on Load","","30","57","0.52934 s","340kb","72","573","","473","","","https://docs.createwithplay.com/en/articles/bar-item-menu-trigger","7","15kb","3","130","0","0"
"Context Menu - Createwithplay","https://docs.createwithplay.com/en/articles/context-menu-trigger","A trigger that opens a native menu on long press.","Context Menu","Overview, Trigger Properties","Title, Subtitle, Element Size, Display, Destructive, Single Selection, Preview, Build on Load","","29","49","0.79370 s","344kb","74","615","","476","","","https://docs.createwithplay.com/en/articles/context-menu-trigger","7","15kb","3","132","0","0"
"Timer - Createwithplay","https://docs.createwithplay.com/en/articles/timer-trigger","A continuous trigger that fires every X seconds.","Timer","Overview, Trigger Properties, Resources, Timer Template, Timer Project","Interval, Auto Start, Repeat, Fires Immediately","","22","48","0.60234 s","334kb","70","344","","409","","","https://docs.createwithplay.com/en/articles/timer-trigger","7","15kb","3","128","0","0"
"Rive - Createwithplay","https://docs.createwithplay.com/en/articles/rive","An element that embeds a Rive animation in your prototype.","Rive","Overview, Properties, Expression Editor Properties, Resources, Rive Event Trigger, Set Rive Input, Set Rive Playback Action, Rive / Set Text Action, Set Rive Artboard Action, Set Rive Volume Action, Set Rive Mute Action, Prototyping with Rive, About Rive Files","Asset, Content Mode, Artboard, Animation, Direction, Loop, Auto Start, Is Playing, Rive Current State","","21","58","0.63880 s","382kb","89","712","","506","","","https://docs.createwithplay.com/en/articles/rive","7","15kb","3","147","0","0"
"Target - Createwithplay","https://docs.createwithplay.com/en/articles/target","A helper that selects a target for multiple actions at once.","Target","Overview, Target Properties","Target","","23","60","0.56059 s","309kb","34","166","","86","","","https://docs.createwithplay.com/en/articles/target","7","15kb","3","93","0","0"
"Device Properties - Createwithplay","https://docs.createwithplay.com/en/articles/device-properties","Expression Editor values for an iOS device's properties.","Device Properties","Overview, Accessing Device Properties, Device Properties","Appearance, Clipboard, Is Custom, Is Landscape, Is Pad, Is Phone, Is Portrait, Keyboard Height, Keyboard Height with Input Accessory, Orientation, Safe Area Bottom, Safe Area Top, Screen Height, Screen Width, Tab Bar Height, Version, Version Major, Version Minor, Version Patch, Version String","","34","56","0.51007 s","486kb","74","633","","726","","","https://docs.createwithplay.com/en/articles/device-properties","7","15kb","3","133","0","0"
"Object Properties - Createwithplay","https://docs.createwithplay.com/en/articles/object-properties","Expression Editor values for objects' properties.","Object Properties","Overview, Accessing Object Properties, Selection Helpers, Object Properties","Appearance, Background Color, Border Bottom Left Radius, Border Bottom Right Radius, Border Top Left Radius, Border Top Right Radius, Child Count, Current State, Height, Index, is Decelerating, is Hidden, is Scroll Animating, is Scroll Enabled, is Zoom Enabled, Layer Blur, Margin Bottom, Margin Left, Margin Right, Margin Top, Max X, Max Y, Max Zoom Scale, Mid X, Mid Y, Min X, Min Y, Min Zoom Scale, Offset X, Offset Y, Opacity, Origin X, Origin Y, Padding Bottom, Padding Left, Padding Right, Padding Top, Parent, Parent X, Parent Y, Percent Scrolled X, Percent Scrolled Y, Pin Type, Position, Progressive Blur, Radius, Rotation X, Rotation Y, Rotation Z, Scale, Scale X, Scale Y, Screen X, Screen Y, Scroll Index X, Scroll Index Y, Scroll X, Scroll Y, Self, Stack Axis, Stack Gap, Translate X, Translate Y, Translate Z, Visible Count, Visible Index, Width, Z Index, Zoom Scale","","34","49","0.65440 s","893kb","174","1501","","1135","","","https://docs.createwithplay.com/en/articles/object-properties","7","15kb","3","233","0","0"
"Color Properties - Createwithplay","https://docs.createwithplay.com/en/articles/color-properties","Expression Editor values for colors' properties.","Color Properties","Overview, Accessing Color Properties, Color Properties","Get Alpha, Get Blue, Get Brightness, Get Green, Get HEX, Get Hue, Get Lightness, Get Red, Get Saturation, Set Alpha, Set Blue, Set Brightness, Set Green, Set HSB, Set HSL, Set HEX, Set Hue, Set Lightness, Set RGBA, Set Red, Set Saturation, To HSB, To HSL, To RGB","","33","48","0.50297 s","504kb","81","665","","654","","","https://docs.createwithplay.com/en/articles/color-properties","7","15kb","3","139","0","0"
"Equations - Createwithplay","https://docs.createwithplay.com/en/articles/equations","","Equations","","","","26","0","0.84669 s","307kb","27","207","","587","","","https://docs.createwithplay.com/en/articles/equations","7","15kb","3","85","0","0"
"Text - Createwithplay","https://docs.createwithplay.com/en/articles/text","An element that displays text data.","Text","Overview, Properties, Resources, Text Event Trigger, Set Text Action","Text, Font / Style, Weight, Size, Design, Fill, Spacing, Align, More, Editable Text, Text Linking","Transform, Decoration, Stylistic Sets, Is Editable, Is Selectable, Keyboard, Return Key, Dismiss Keyboard on Return Key, Auto-Capitalization, Auto-Correction, Text Content Type, Dismiss Button","21","35","0.77052 s","506kb","111","1290","","643","","","https://docs.createwithplay.com/en/articles/text","7","15kb","3","170","0","0"
"Image - Createwithplay","https://docs.createwithplay.com/en/articles/image","An element that displays an image.","Image","Overview, Properties, Resources, Image Event Trigger, Set Image Action","Image, Content Mode, Rendering Mode, Tint Adjustment Mode, Tint, Fade In On Load","","22","34","0.85756 s","389kb","76","591","","462","","","https://docs.createwithplay.com/en/articles/image","7","15kb","3","135","0","0"
"SF Symbol - Createwithplay","https://docs.createwithplay.com/en/articles/sf-symbol","An element that displays an icon.","SF Symbol","Overview, Properties, Resources, Apple Human Interface Guidelines for SF Symbols","SF Symbol, Size, Weight, Scale, Rendering Mode., Color(s)., Tint Adjustment Mode., Variable Fill., Align to Baseline.","","26","33","0.79972 s","398kb","81","668","","524","","","https://docs.createwithplay.com/en/articles/sf-symbol","7","15kb","3","140","0","0"
"Stacks - Createwithplay","https://docs.createwithplay.com/en/articles/stacks","An element that contains other elements.","Stacks","Overview, Properties","Direction, Alignment, Distribution, Gap, Scrolling, Scroll Effects, Trigger, Alignment, Trigger Area, Clamp Values, Mirror Animations, Values, Scroll Edge Effect","Paging, Deceleration Rate, Delay Content Touches, Vertical & Horizontal Scrolling, Indicator is Hidden, Indicator Insets, Indicator Style, Bounces, Always Bounce Vertical & Horizontal","23","40","1.48648 s","423kb","104","1121","","518","","","https://docs.createwithplay.com/en/articles/stacks","7","15kb","3","163","0","0"
"Web View - Createwithplay","https://docs.createwithplay.com/en/articles/web-view","An element that loads in a URL.","Web View","Overview, Properties, Resources, Apple Human Interface Guidelines for Web Views, Apple Developer Documentation for Web Views","URL, Allow Navigation Gestures","","25","31","0.61699 s","335kb","66","283","","423","","","https://docs.createwithplay.com/en/articles/web-view","7","15kb","3","124","0","0"
"Glass Effect Container - Createwithplay","https://docs.createwithplay.com/en/articles/glass-container","An element that can morph multiple Liquid Glass shapes into one another.","Glass Effect Container","Overview, Properties, Using Glass Effect Containers","Spacing","","39","72","0.56489 s","329kb","67","403","","438","","","https://docs.createwithplay.com/en/articles/glass-container","7","15kb","3","126","0","0"
"Activity Indicator - Createwithplay","https://docs.createwithplay.com/en/articles/activity-indicator","A native element that communicates loading.","Activity Indicator","Overview, Properties, Resources, Set Activity Indicator Action","Style, Color, Start Animating, Hides When Stopped","","35","43","1.30460 s","371kb","71","385","","418","","","https://docs.createwithplay.com/en/articles/activity-indicator","7","15kb","3","130","0","0"
"Slider - Createwithplay","https://docs.createwithplay.com/en/articles/slider","A native element that slides to change a value.","Slider","Overview, Properties, Resources, Slider Event Trigger, Apple Human Interface Guidelines for Sliders, Apple Developer Documentation for Sliders","Value, Step, Min, Max, Min Symbol, Max Symbol, Round To, Neutral Value, Ticks, Customize","Snap to Ticks, Colors, Symbol Colors","23","47","0.95450 s","430kb","89","672","","468","","","https://docs.createwithplay.com/en/articles/slider","7","15kb","3","148","0","0"
"AI Event - Createwithplay","https://docs.createwithplay.com/en/articles/ai-event-trigger","A trigger than connects an AI View to Play interactions.","AI Event","Overview, Properties","Target, Event","","25","56","0.50516 s","327kb","62","253","","375","","","https://docs.createwithplay.com/en/articles/ai-event-trigger","7","15kb","3","121","0","0"
"Date Picker Event - Createwithplay","https://docs.createwithplay.com/en/articles/date-picker-event-trigger","A single trigger that fires when the user selects a date or time from a native date picker.","Date Picker Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","34","91","0.98246 s","337kb","66","391","","418","","","https://docs.createwithplay.com/en/articles/date-picker-event-trigger","7","15kb","3","124","0","0"
"Map Gesture - Createwithplay","https://docs.createwithplay.com/en/articles/map-gesture-trigger","A trigger that fires when the user pans to move a native map.","Map Gesture","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","28","61","0.64072 s","337kb","67","398","","419","","","https://docs.createwithplay.com/en/articles/map-gesture-trigger","7","15kb","3","125","0","0"
"Gyroscope - Createwithplay","https://docs.createwithplay.com/en/articles/gyroscope-trigger","A continuous trigger that fires based on the device's gyroscope.","Gyroscope","Overview, Trigger Properties, Expression Editor Properties","Axis, From, To, X Offset, Y Offset, Z Offset, Auto Start, Is Enabled, Max, Min, Axis, Rotation X, X Offset, Rotation Y, Y Offset, Rotation Z, Z Offset, Is Enabled","","26","64","0.87197 s","430kb","96","686","","438","","","https://docs.createwithplay.com/en/articles/gyroscope-trigger","7","15kb","3","154","0","0"
"Edge Pan - Createwithplay","https://docs.createwithplay.com/en/articles/edge-pan-trigger","A single or continuous trigger that fires when the user pans from an edge of the device screen.","Edge Pan","Overview, Trigger Properties, Expression Editor Properties, Resources, Swipe in Menu Template","State, Edge, Is Enabled, Delta X, Delta Y, Location X, Location Y, Translation X, Translation Y, Velocity X, Velocity Y, Translation Percent X, Translation Percent Y, Is Enabled","","25","95","0.94535 s","422kb","90","625","","429","","","https://docs.createwithplay.com/en/articles/edge-pan-trigger","7","15kb","3","148","0","0"
"Page Loader Event - Createwithplay","https://docs.createwithplay.com/en/articles/page-loader-event-trigger","A single trigger that fires when a page loader's content is updated.","Page Loader Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","34","68","0.66002 s","335kb","67","344","","404","","","https://docs.createwithplay.com/en/articles/page-loader-event-trigger","7","15kb","3","125","0","0"
"Image Event - Createwithplay","https://docs.createwithplay.com/en/articles/image-event-trigger","A single trigger that fires as an image element's content loads.","Image Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","28","64","0.96539 s","335kb","67","327","","418","","","https://docs.createwithplay.com/en/articles/image-event-trigger","7","15kb","3","125","0","0"
"Map Pin Event - Createwithplay","https://docs.createwithplay.com/en/articles/map-pin-event-trigger","A single trigger that fires when the user interacts with a native map's pins.","Map Pin Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","30","77","0.89635 s","335kb","67","353","","413","","","https://docs.createwithplay.com/en/articles/map-pin-event-trigger","7","15kb","3","125","0","0"
"Pan - Createwithplay","https://docs.createwithplay.com/en/articles/pan-trigger","A single or continuous trigger that fires when the user pans across an object.","Pan","Overview, Trigger Properties, Expression Editor Properties, Resources, Swipe In Menu Template, Swipe Actions Template, Drag to Target Template, Volume Control Project","State, Direction, Is Enabled, Delta X, Delta Y, Location X, Location Y, Translation X, Translation Y, Velocity X, Velocity Y, Translation Percent X, Translation Percent Y, Is Enabled","","20","78","0.70287 s","428kb","90","599","","422","","","https://docs.createwithplay.com/en/articles/pan-trigger","7","15kb","3","148","0","0"
"Picker Event - Createwithplay","https://docs.createwithplay.com/en/articles/picker-event-trigger","A single trigger that fires when the user selects a value from a native picker.","Picker Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","29","79","0.74992 s","334kb","67","286","","408","","","https://docs.createwithplay.com/en/articles/picker-event-trigger","7","15kb","3","125","0","0"
"Rive Event - Createwithplay","https://docs.createwithplay.com/en/articles/rive-event-trigger","A single trigger that fires when a native Rive event occurs.","Rive Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","Event Type, Event Name, View Model, Property","27","60","0.81651 s","350kb","71","497","","425","","","https://docs.createwithplay.com/en/articles/rive-event-trigger","7","15kb","3","129","0","0"
"Scroll - Createwithplay","https://docs.createwithplay.com/en/articles/scroll-trigger","A single or continuous trigger that fires as the user scrolls.","Scroll","Overview, Trigger Properties, Expression Editor Properties, Resources, Scrolling Progress Bar, Next & Previous Button Carousel, Change Header on Scroll, Map Pins + Scrolling Carousel, Pagination Dots","State, Direction, Only Trigger on Drag, Trigger within Range, Is Enabled, Location X, Location Y, Velocity X, Velocity Y, Scroll Velocity X, Scroll Velocity Y, Scroll Offset X, Scroll Offset Y, Is Enabled","","23","62","0.82833 s","421kb","90","654","","429","","","https://docs.createwithplay.com/en/articles/scroll-trigger","7","15kb","3","148","0","0"
"Speech - Createwithplay","https://docs.createwithplay.com/en/articles/speech-trigger","A trigger that listens for spoken words.","Speech","Overview, Trigger Properties, Expression Editor Properties","Trigger, Words, Stop on Match, Auto Start, Language, Uses Continuously, Max Silence, Max Speech Duration, Is Enabled, Output, Error","","23","40","0.50992 s","411kb","84","790","","420","","","https://docs.createwithplay.com/en/articles/speech-trigger","7","15kb","3","143","0","0"
"Long Press - Createwithplay","https://docs.createwithplay.com/en/articles/long-press-trigger","A single or continuous trigger that fires when the user presses on an object.","Long Press","Overview, Trigger Properties, Expression Editor Properties, Resources, Expanding Cards Template","State, Duration, Is Enabled, Location X, Location Y, Minimum Press Duration, Number Of Fingers, Is Enabled","","27","77","1.53763 s","372kb","78","442","","404","","","https://docs.createwithplay.com/en/articles/long-press-trigger","7","15kb","3","136","0","0"
"Slider Event - Createwithplay","https://docs.createwithplay.com/en/articles/slider-event-trigger","A single or continuous trigger that fires when the user slides a native slider.","Slider Event","Overview, Trigger Properties, Expression Editor Properties, Example Projects, Native Controls","Event, Is Enabled, Is Enabled","","29","79","0.57606 s","340kb","69","364","","416","","","https://docs.createwithplay.com/en/articles/slider-event-trigger","7","15kb","3","127","0","0"
"Segmented Control Event - Createwithplay","https://docs.createwithplay.com/en/articles/segmented-control-event-trigger","A single trigger that fires when the user interacts with a native segmented control.","Segmented Control Event","Overview, Trigger Properties, Expression Editor Properties, Resources, Grid Prefab","Event, Is Enabled, Location X, Location Y, Is Enabled","","40","84","0.88980 s","356kb","73","372","","419","","","https://docs.createwithplay.com/en/articles/segmented-control-event-trigger","7","15kb","3","131","0","0"
"Tap - Createwithplay","https://docs.createwithplay.com/en/articles/tap-trigger","A single trigger that fires when the user taps an object.","Tap","Overview, Trigger Properties, Expression Editor Properties, Example Projects, Expanding Cards Template, Take Photo Template, Set Scroll Anchors Template, Accordion Template, Grid Zoom Project, Custom Transition Project","Number of Taps, Number of Fingers, Is Enabled, Location X, Location Y, Number Of Taps, Number Of Fingers, Is Enabled","","20","57","0.77283 s","381kb","78","417","","400","","","https://docs.createwithplay.com/en/articles/tap-trigger","7","15kb","3","136","0","0"
"Text Event - Createwithplay","https://docs.createwithplay.com/en/articles/text-event-trigger","A single trigger that fires when the user interacts with an editable text element.","Text Event","Overview, Trigger Properties","Event, Is Enabled","","27","82","0.66931 s","336kb","63","396","","414","","","https://docs.createwithplay.com/en/articles/text-event-trigger","7","15kb","3","121","0","0"
"Switch Event - Createwithplay","https://docs.createwithplay.com/en/articles/switch-event-trigger","A single trigger that fires when the user toggles a native switch.","Switch Event","Overview, Trigger Properties","Event, Is Enabled","","29","66","0.91372 s","333kb","63","313","","392","","","https://docs.createwithplay.com/en/articles/switch-event-trigger","7","15kb","3","121","0","0"
"Shake - Createwithplay","https://docs.createwithplay.com/en/articles/shake-trigger","A single trigger that fires when the user shakes their device.","Shake","Overview, Trigger Properties, Expression Editor Properties","State, Is Enabled, Is Enabled","","22","62","1.19875 s","332kb","66","281","","390","","","https://docs.createwithplay.com/en/articles/shake-trigger","7","15kb","3","124","0","0"
"Text Field Event - Createwithplay","https://docs.createwithplay.com/en/articles/text-field-event-trigger","A single or continuous trigger that fires when the user interacts with a native text field.","Text Field Event","Overview, Trigger Properties, Resources, Native Controls Template","Event, Is Enabled","","33","91","0.79936 s","340kb","65","413","","404","","","https://docs.createwithplay.com/en/articles/text-field-event-trigger","7","15kb","3","123","0","0"
"Video Event - Createwithplay","https://docs.createwithplay.com/en/articles/video-event-trigger","A single or continuous trigger that fires based on a video's behavior.","Video Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Periodic Time String, Photo Picker Progress, Time Control Status, Is Enabled","","28","70","0.82246 s","359kb","73","433","","414","","","https://docs.createwithplay.com/en/articles/video-event-trigger","7","15kb","3","131","0","0"
"Stepper Event - Createwithplay","https://docs.createwithplay.com/en/articles/stepper-event-trigger","A single trigger that fires when the user changes a native stepper's value.","Stepper Event","Overview, Trigger Properties, Resources, Native Controls Template","Event, Is Enabled","","30","75","1.50047 s","338kb","65","338","","401","","","https://docs.createwithplay.com/en/articles/stepper-event-trigger","7","15kb","3","123","0","0"
"Touch - Createwithplay","https://docs.createwithplay.com/en/articles/touch-trigger","A single trigger that fires when a user touches an object.","Touch","Overview, Trigger Properties, Expression Editor Properties, Resources, Touch Up and Down Template, Drag to Target Template, Custom Transition Project, Move an Object to a User's Touch Location Tutorial","State, Number of Touches, Is Enabled, Location X, Location Y","","22","58","0.91245 s","371kb","72","427","","399","","","https://docs.createwithplay.com/en/articles/touch-trigger","7","15kb","3","130","0","0"
"Color Well - Createwithplay","https://docs.createwithplay.com/en/articles/color-well","A native element that selects a color.","Color Well","Overview, Properties, Expression Editor Properties, Resources, Color Picker Event, Apple Human Interface Guidelines for Color Wells, Apple Developer Documentation for Color Wells","Title, Color","","27","38","0.50458 s","342kb","69","281","","433","","","https://docs.createwithplay.com/en/articles/color-well","7","15kb","3","128","0","0"
"Chart - Createwithplay","https://docs.createwithplay.com/en/articles/chart","A native element that displays data.","Chart","Overview, Properties, Resources, Apple Human Interface Guidelines for Charts, Apple Developer Documentation for Charts","Type, Interpolation, Shape, Count, Noise, Series, Stacking, Legend, Axes, Series 1, 2, 3","Position, Alignment, Categories, Gap","22","36","0.58653 s","368kb","90","701","","452","","","https://docs.createwithplay.com/en/articles/chart","7","15kb","3","149","0","0"
"Camera - Createwithplay","https://docs.createwithplay.com/en/articles/camera","An native element that uses the device's camera.","Camera","Overview, Properties, Resources, Capture Action, Set Preview Action, Set Lens Action, Apple Developer Documentation for Camera Views","Mode, Lens, Digital Zoom, Content Mode, Quality, FPS, Show Preview, Pinch to Zoom","","23","48","0.73644 s","348kb","81","464","","491","","","https://docs.createwithplay.com/en/articles/camera","7","15kb","3","139","0","0"
"Button - Createwithplay","https://docs.createwithplay.com/en/articles/button","A native element that initiates an action when tapped.","Button","Overview, Properties, Resources, Apple Human Interface Guidelines for Buttons, Apple Developer Documentation for Buttons","Tint, Size, Style, Corner Style, Content, Alignment, Customize, Title, System Image, Image Alignment, Gap, Style, Border Shape, Tint, Destructive, Customize","Title, SF Symbol, Subtitle, Text Properties, Symbol Properties, Control Padding, BG, Text Properties, Symbol Properties","23","54","0.93067 s","583kb","91","1442","","513","","","https://docs.createwithplay.com/en/articles/button","7","15kb","3","150","0","0"
"Audio Waveform - Createwithplay","https://docs.createwithplay.com/en/articles/audio-waveform","An element that visualizes audio.","Audio Waveform","Overview, Properties, Resources, Waveform / Toggle Live Action, Waveform / Set Input Action, Set Audio Action, Set Audio Volume Action, Set Audio Mute Action, Audio Waveform Template, Music Multi-Track Project","Input, Mode, Listen on Start, Spectrum, Alignment, Style, Default Style Options, Bar Style Options, Curved Style Options","","31","33","1.05159 s","380kb","87","813","","465","","","https://docs.createwithplay.com/en/articles/audio-waveform","7","15kb","3","146","0","0"
"Date Picker - Createwithplay","https://docs.createwithplay.com/en/articles/date-picker","A native element that selects a date or time.","Date Picker","Overview, Properties, Expression Editor Properties, Resources, Date Picker Event, Date Picker Project, Apple Human Interface Guidelines for Pickers & Date Pickers, Apple Developer Documentation for Date Pickers","Mode, Style, Tint Color, Value, Day, Month, Year, Hour, Minute, Second","","28","45","0.91795 s","497kb","85","837","","443","","","https://docs.createwithplay.com/en/articles/date-picker","7","15kb","3","144","0","0"
"Picker - Createwithplay","https://docs.createwithplay.com/en/articles/picker","A native element that selects a value.","Picker","Overview, Properties, Resources, Picker Event Trigger, Apple Human Interface Guidelines for Pickers, Apple Developer Documentation for Pickers","Column 1, 2, 3","","23","38","0.64320 s","355kb","65","316","","421","","","https://docs.createwithplay.com/en/articles/picker","7","15kb","3","124","0","0"
"Page Loader - Createwithplay","https://docs.createwithplay.com/en/articles/page-loader","An element that loads in another page.","Page Loader","Overview, Properties, Resources, Page Loader Event, Set Page Loader","Page","","28","38","0.69663 s","323kb","66","237","","444","","","https://docs.createwithplay.com/en/articles/page-loader","7","15kb","3","124","0","0"
"Spacer - Createwithplay","https://docs.createwithplay.com/en/articles/spacer","An element that fills unused space.","Spacer","Overview, Resources, Apple Developer Documentation for Spacers","","","23","35","0.59962 s","316kb","59","243","","432","","","https://docs.createwithplay.com/en/articles/spacer","7","15kb","3","117","0","0"
"Map - Createwithplay","https://docs.createwithplay.com/en/articles/map","An native element that displays an interactive map.","Map","Overview, Pins, Properties, Resources, Map Pin Event Trigger, Set Map Pin Action, Map Gesture Trigger, Set Map Location Action, Map + Carousel Template, Map + List Template, Apple Human Interface Guidelines for Maps","Edit All Pins, Type, Pin Tint, Content Tint, Start Location, Type, Pin Selection, Other Settings, Show User Marker","Location Accuracy, Altitude, Animate, Index, Select Pin, Altitude, Animate, Latitude, Longitude, Altitude, Rotation, Animate","20","51","0.92178 s","464kb","98","863","","510","","","https://docs.createwithplay.com/en/articles/map","7","15kb","3","157","0","0"
"Gauge - Createwithplay","https://docs.createwithplay.com/en/articles/gauge","A native element that displays a value within a range.","Gauge","Overview, Properties, Resources, Apple Human Interface Guidelines for Gauges, Apple Developer Documentation for Gauges","Type, Style, Show Value, SF Symbol, Value, Min, Max, Customize","","22","54","1.08443 s","384kb","78","605","","435","","","https://docs.createwithplay.com/en/articles/gauge","7","15kb","3","137","0","0"
"Segmented Control - Createwithplay","https://docs.createwithplay.com/en/articles/segmented-control","A native element that has several selectable segments.","Segmented Control","Overview, Properties, Using the Segmented Control with a Horizontal Stack, Resources, Segmented Controller Event Trigger, Set Segment Action, Apple Human Interface Guidelines for Segmented Controls, Apple Developer Documentation for Segmented Controls","Segments, Value, Customize","Colors, Control Padding, Label Style","34","54","0.85319 s","374kb","77","537","","456","","","https://docs.createwithplay.com/en/articles/segmented-control","7","15kb","3","136","0","0"
"Switch - Createwithplay","https://docs.createwithplay.com/en/articles/switch","A native element that toggles on and off.","Switch","Overview, Properties, Resources, Switch Event Trigger, Apple Human Interface Guidelines for Switches, Apple Developer Documentation for Switches","Value, Tint Color","","23","41","0.99717 s","351kb","67","295","","419","","","https://docs.createwithplay.com/en/articles/switch","7","15kb","3","126","0","0"
"SVG - Createwithplay","https://docs.createwithplay.com/en/articles/svg","An element that displays a vector.","SVG","Overview, Properties","SVG, Content Mode, Tint","","20","34","0.91388 s","335kb","67","373","","431","","","https://docs.createwithplay.com/en/articles/svg","7","15kb","3","125","0","0"
"Text Field - Createwithplay","https://docs.createwithplay.com/en/articles/text-field","A native element for inputting text.","Text Field","Overview, Properties, Resources, Text Field Event Trigger, Set Text Action, Apple Human Interface Guidelines for Text Fields, Apple Developer Documentation for Text Fields","Placeholder Text, Value, Text Field Style, Customize, Keyboard, Show Clear Button, Password, Tag","Colors, Text Properties, Type, Return Key, Dismiss Keyboard on Return Key, Auto-Capitalization, Auto-Correction, Text Content Type, Dismiss Button","27","36","0.89479 s","465kb","100","958","","501","","","https://docs.createwithplay.com/en/articles/text-field","7","15kb","3","158","0","0"
"Stepper - Createwithplay","https://docs.createwithplay.com/en/articles/stepper","A native element that increases or decreases a value.","Stepper","Overview, Properties, Resources, Stepper Event Trigger, Apple Human Interface Guidelines for Steppers, Apple Developer Documentation for Steppers","Value, Step, Min, Max, Wrap, Auto Repeat","","24","53","1.34215 s","376kb","75","368","","449","","","https://docs.createwithplay.com/en/articles/stepper","7","15kb","3","134","0","0"
"Video - Createwithplay","https://docs.createwithplay.com/en/articles/video","An element that displays a video.","Video","Overview, Properties, Expression Editor Properties, Resources, Video Event Trigger, Set Video Action, Set Video Playback Action, Video Controls","Video, Content Mode, Native Controls, Auto Play, Loop, Rate, Mute, Current Time, Current Percent, Is Playing, Total Time","","22","33","1.05624 s","409kb","89","620","","479","","","https://docs.createwithplay.com/en/articles/video","7","15kb","3","147","0","0"
"As Text - Createwithplay","https://docs.createwithplay.com/en/articles/as-text","An expression editor function that casts an object as a text element.","As Text","Overview, Parameters","","","24","69","0.79478 s","319kb","40","189","","62","","","https://docs.createwithplay.com/en/articles/as-text","7","15kb","2","98","0","0"
"Slide in Menu - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-slide-in-menu","A prefab that creates a slide in menu from the left edge of the screen.","Slide in Menu","Overview, Controls","Menu, Opacity, Duration, Spring","","30","71","0.60631 s","324kb","43","284","","111","","","https://docs.createwithplay.com/en/articles/prefab-slide-in-menu","7","15kb","4","101","0","0"
"Scroll Progress Bar - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-scroll-progress-bar","A prefab that create a progress bar on scroll.","Scroll Progress Bar","Overview, Controls, Resources, Hide Header","Progress Bar, Fill Direction","","36","46","0.67048 s","329kb","41","248","","109","","","https://docs.createwithplay.com/en/articles/prefab-scroll-progress-bar","7","15kb","4","100","0","0"
"Weather API - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-weather-api","A prefab that uses data from WeatherAPI.com.","Weather API","Overview, Prefab Controls, Get API Data, Populate Data, Resources, Weather API Learn Project","Fetch Onload, API Key, Lat, Lon, API Loading, API Response, API Error, Spinner, Map Location Input","Break the expression down","28","44","0.86911 s","366kb","58","596","","163","","","https://docs.createwithplay.com/en/articles/prefab-weather-api","7","15kb","4","117","0","0"
